min,max,sum,variance,mean,stddev,count,median,p75,p95,p99,p999
0.5992829985916615,3.160615999251604,59.82787300273776,0.15551457300077973,0.747848412534222,0.394353360580051,80,0.6590110007673502,0.6980745028704405,1.286804600059987,3.160615999251604,3.160615999251604
0.4070499986410141,1.3485100008547306,35.90950000286102,0.01749398058598653,0.44886875003576276,0.132264812350022,80,0.41974350064992905,0.43257300090044737,0.49640124924480916,1.3485100008547306,1.3485100008547306
---- Graph ----
0.7709469981491566,0.6440880000591278,0.6460009999573231,0.6443080008029938,0.6374550014734268,0.6272260025143623,0.6537260003387928,0.6033600009977818,0.6282479986548424,0.5992829985916615,0.6116870008409023,0.6082089990377426,0.6283079981803894,0.6732230000197887,0.6168360002338886,0.6714489981532097,0.623929001390934,0.668614000082016,0.6574830003082752,0.6648069992661476,0.6283980011940002,0.6635640002787113,0.6455099992454052,0.8450280018150806,0.6383769996464252,2.934708997607231,0.672010000795126,0.7766590006649494,0.6411419995129108,0.6658689975738525,0.6390589997172356,0.6984500028192997,0.6110060028731823,0.6754469983279705,0.6263039968907833,1.5339299999177456,0.672350998967886,0.6620009988546371,0.639919999986887,0.6629040017724037,0.6194410026073456,0.6518319994211197,0.614852000027895,0.6928100027143955,1.3026229999959469,0.6969480030238628,0.6354109980165958,0.672010999172926,0.6229880005121231,0.6985610015690327,0.9862550012767315,0.6626229993999004,0.6620119996368885,0.6603179983794689,0.623479001224041,0.6575329974293709,0.6217049993574619,0.6607399992644787,0.6238390021026134,0.6604290008544922,0.6206539981067181,0.6558700017631054,0.6511310003697872,0.6586560010910034,0.6198519989848137,0.659366000443697,0.6155840009450912,0.6546080000698566,0.620423000305891,3.160615999251604,0.7677009999752045,0.7593359984457493,0.7262929975986481,0.7479939982295036,0.7311920002102852,0.7973679974675179,0.7022970020771027,0.7710580006241798,0.7200810015201569,0.7495580017566681
0.48901499807834625,0.4344009980559349,0.41680800169706345,0.42009400203824043,0.4237409979104996,0.4168590009212494,0.4461040012538433,0.41576600074768066,0.4285009987652302,0.4165480025112629,0.41065699979662895,0.4154459983110428,0.44308700039982796,0.4150040000677109,0.41297100111842155,0.41473500058054924,0.42118600010871887,0.4253939986228943,0.43268800154328346,0.42119600251317024,0.4189220033586025,0.41477400064468384,0.4237610027194023,0.41577600315213203,0.49678999930620193,1.155884999781847,0.45593199878931046,0.4619529992341995,0.426086001098156,0.4611020013689995,0.42399200052022934,0.4518039971590042,0.4179209992289543,0.45417799800634384,0.41795000061392784,0.4747380018234253,0.4293520003557205,0.42844000086188316,0.4260060004889965,0.42298999801278114,0.44729599729180336,0.41939299926161766,0.41680800169706345,0.41531600058078766,0.4091329984366894,0.41570600122213364,0.4099249988794327,0.40997499972581863,0.4211760014295578,0.4169289991259575,0.4215570017695427,0.4124399982392788,0.4095339998602867,0.4135209992527962,0.4070499986410141,0.4141630008816719,0.4093340002000332,0.41923199966549873,0.41563500091433525,0.41607699915766716,0.41367200016975403,0.41483400017023087,0.4592989981174469,0.41027599945664406,0.4677849970757961,0.4234110005199909,0.4888240024447441,0.42304999753832817,0.5246820002794266,0.4207159988582134,0.4322279989719391,0.4158160015940666,0.4169689975678921,0.41856200248003006,0.41796999797225,0.41707899793982506,0.423140000551939,0.4113980010151863,0.442526001483202,1.3485100008547306
