min,max,sum,variance,mean,stddev,count,median,p75,p95,p99,p999
10.312443999573588,143.16949799936265,3335.0930869951844,500.6106299511731,33.350930869951846,22.374329709539303,100,23.46210450027138,54.49541474995203,63.24505315022543,142.40840089936702,143.16949799936265
4.9862519996240735,98.30313600040972,793.9385600043461,86.83535421820709,7.939385600043461,9.318548933080036,100,6.126550999935716,8.712322250241414,11.691940950090057,97.44519186040343,98.30313600040972
